Transaction_ID,Interaction_Speed,Repeated_Attempts,User_History,Session_Length,Browser_Change,Uncommon_Service,Fraud
13846,3.126078939,0,Rare,390,1,0,0
13847,2.955234442,1,Frequent,290,0,1,0
13848,3.137662158,0,Normal,230,0,0,0
13849,3.360048255,1,Normal,300,0,0,0
13850,2.544149869,0,Rare,270,0,0,0
13851,2.919087706,0,Normal,290,1,0,0
13852,2.946926011,0,Frequent,180,0,1,0
13853,3.198022545,1,Rare,240,0,1,0
13854,2.692883695,1,Normal,250,0,1,0
13855,2.542805228,1,Frequent,80,0,1,1
13856,1.937266897,2,Frequent,320,1,0,0
13857,3.248482122,1,Normal,200,1,0,0
13858,3.324380623,1,Normal,200,1,1,0
13859,2.863709065,0,Frequent,360,1,0,0
13860,3.230343107,0,Normal,250,0,1,0
13861,2.203855335,1,Normal,320,1,1,0
13862,2.713732287,1,Rare,290,0,1,0
13863,3.529064842,0,Normal,140,0,1,0
13864,3.042756235,0,Normal,320,0,1,0
13865,3.029786481,0,Normal,200,1,0,0
13866,2.695370783,0,Rare,130,0,0,0
13867,1.921958549,2,Normal,130,0,1,0
13868,2.876780854,0,Frequent,240,1,0,0
13869,2.942725379,0,Normal,70,1,0,1
13870,2.851045722,2,Frequent,320,0,1,0
13871,3.204105735,1,Normal,250,0,0,0
13872,3.027103239,0,Normal,220,0,1,0
13873,2.686630059,0,Normal,290,1,0,0
13874,3.16967039,0,Normal,240,1,1,0
13875,3.66345984,0,Frequent,280,1,1,0
13876,2.326320204,0,Frequent,230,1,0,0
13877,2.35996968,1,Frequent,160,0,0,0
13878,3.230841531,2,Normal,350,1,0,0
13879,2.644023573,0,Normal,250,0,0,0
13880,2.754517612,1,Frequent,200,1,1,0
13881,2.080902942,2,Normal,370,1,1,0
13882,2.314312864,0,Normal,250,1,1,0
13883,3.032018645,0,Normal,150,0,0,0
13884,3.316139686,0,Normal,340,1,1,0
13885,2.701645683,0,Normal,220,1,0,0
13886,3.198518859,1,Frequent,300,0,1,0
13887,3.352694996,0,Normal,320,1,1,0
13888,2.430369996,1,Frequent,320,1,0,0
13889,2.019920759,1,Normal,270,1,1,0
13890,2.277775045,0,Normal,380,0,0,0
13891,2.913073433,0,Normal,190,0,0,0
13892,2.872669417,2,Normal,300,1,0,0
13893,2.782524347,0,Rare,150,1,1,0
13894,3.147810818,0,Normal,280,1,1,0
13895,3.369483199,1,Normal,270,1,1,0
13896,3.015430186,0,Normal,280,0,1,0
13897,3.372695331,1,Frequent,220,1,1,0
13898,3.011282168,1,Normal,360,1,1,0
13899,2.513703808,0,Normal,210,0,1,0
13900,1.772635884,2,Frequent,190,1,1,0
13901,2.936667232,0,Frequent,210,1,1,0
13902,2.456511913,1,Rare,190,0,0,0
13903,3.5636598,0,Normal,330,0,0,0
13904,3.285057331,0,Rare,270,0,1,0
13905,2.135946472,0,Normal,300,1,0,0
13906,2.528375965,1,Normal,370,1,1,0
13907,2.702490183,0,Frequent,300,1,1,0
13908,2.04946088,1,Normal,120,0,1,0
13909,2.731060565,0,Frequent,140,1,1,0
13910,2.43471035,0,Normal,340,0,1,0
13911,2.974239347,1,Frequent,120,0,1,0
13912,2.545501572,1,Frequent,300,1,0,0
13913,2.949390998,0,Normal,420,0,1,0
13914,2.67038837,1,Normal,170,0,0,0
13915,3.12202673,1,Normal,300,0,1,0
13916,2.067215645,0,Normal,330,1,1,0
13917,2.589001986,0,Normal,260,1,1,0
13918,2.592792992,0,Normal,320,1,0,0
13919,2.955916256,1,Normal,310,1,0,0
13920,2.786336175,0,Normal,290,1,1,0
13921,3.128049578,0,Normal,130,1,0,0
13922,3.291529056,0,Normal,320,0,0,0
13923,2.689034552,2,Frequent,330,1,1,0
13924,2.66111932,1,Frequent,260,1,1,0
13925,2.957090274,0,Rare,260,1,0,0
13926,3.01872597,2,Frequent,340,0,1,0
13927,3.437084076,0,Frequent,230,1,1,0
13928,2.944274029,0,Normal,140,1,1,0
13929,2.191747118,0,Normal,280,1,1,0
13930,2.089328422,1,Frequent,80,1,0,1
13931,2.64811267,2,Normal,180,1,1,0
13932,2.396646005,0,Frequent,360,1,1,0
13933,2.697643693,1,Normal,220,0,0,0
13934,3.319687361,1,Normal,230,1,1,0
13935,3.029648813,1,Rare,320,1,0,0
13936,2.957901609,0,Normal,290,0,1,0
13937,3.008267895,0,Normal,280,0,0,0
13938,3.094733124,2,Normal,220,0,0,0
13939,3.557985713,1,Normal,270,1,0,0
13940,3.611708562,0,Frequent,410,0,0,0
13941,3.207228874,0,Frequent,240,1,1,0
13942,2.712578333,2,Normal,240,1,1,0
13943,2.520557895,0,Normal,400,1,1,0
13944,2.395265762,1,Frequent,250,0,1,0
13945,2.790234863,1,Normal,280,0,1,0
13946,2.646129831,1,Normal,260,1,1,0
13947,3.081714799,0,Normal,250,1,1,0
13948,2.805551566,2,Normal,300,1,1,0
13949,2.060316205,1,Frequent,250,0,0,0
13950,1.67753561,0,Normal,140,0,1,0
13951,2.937284814,2,Normal,180,0,1,0
13952,2.863226091,1,Normal,270,0,1,0
13953,2.933633866,0,Rare,280,0,0,0
13954,2.373577744,0,Normal,250,1,1,0
13955,1.651961504,0,Normal,100,1,0,1
13956,3.391315771,0,Frequent,240,1,1,0
13957,2.017989781,2,Normal,190,0,0,0
13958,2.233920668,0,Normal,270,1,0,0
13959,2.816011969,1,Normal,150,1,0,0
13960,2.146589994,2,Normal,160,1,0,0
13961,3.213049851,1,Normal,170,0,0,0
13962,1.451052982,1,Frequent,320,0,1,0
13963,3.106637554,3,Normal,240,1,1,0
13964,2.607809869,1,Normal,340,0,1,0
13965,3.356879864,1,Frequent,280,1,1,0
13966,1.909863027,0,Normal,270,1,0,0
13967,3.107592821,4,Normal,220,1,0,0
13968,2.643473109,2,Rare,360,1,1,0
13969,2.605467097,0,Rare,210,1,1,0
13970,2.719655013,1,Normal,260,1,1,0
13971,2.466191066,0,Frequent,380,0,1,0
13972,3.218953838,0,Normal,190,1,0,0
13973,2.94533187,2,Rare,290,0,1,0
13974,2.488572092,1,Normal,230,0,0,0
13975,1.640369009,0,Normal,200,1,0,0
13976,2.945348964,0,Normal,370,0,1,0
13977,3.064917896,0,Normal,170,1,1,0
13978,2.42176414,0,Frequent,140,0,1,0
13979,3.258919378,1,Normal,50,0,0,1
13980,2.978075323,0,Normal,260,1,1,0
13981,2.810343589,0,Normal,320,0,1,0
13982,2.241631738,0,Normal,350,0,0,0
13983,2.77117822,1,Frequent,210,0,1,0
13984,2.466611585,1,Rare,370,0,0,0
13985,3.322510858,1,Normal,380,0,1,0
13986,2.745670734,0,Normal,130,0,1,0
13987,2.493842598,0,Normal,370,1,1,0
13988,2.270962805,0,Rare,330,1,1,0
13989,2.586451933,1,Rare,180,1,1,0
13990,2.729213276,1,Normal,290,0,0,0
13991,3.310602295,0,Normal,260,0,1,0
13992,2.947187519,1,Normal,180,0,1,0
13993,2.35020832,0,Rare,170,1,1,0
13994,2.609965351,0,Normal,260,0,1,0
13995,2.021098354,1,Normal,260,1,1,0
13996,1.954968715,0,Normal,330,0,0,0
13997,2.018771863,1,Frequent,190,1,0,0
13998,2.80508194,1,Rare,360,1,0,0
13999,2.703495643,0,Normal,180,1,0,0
14000,2.443216181,1,Normal,140,1,0,0
14001,3.367401493,1,Normal,280,0,1,0
14002,2.064439422,0,Rare,300,0,1,0
14003,3.022102012,1,Rare,250,0,1,0
14004,3.156461178,1,Normal,250,1,1,0
14005,2.903818545,1,Normal,330,0,1,0
14006,2.435582469,0,Frequent,310,0,1,0
14007,3.180457049,1,Rare,330,0,1,0
14008,3.219801652,3,Normal,390,0,1,0
14009,2.700334004,3,Normal,270,0,0,0
14010,2.40575998,0,Frequent,260,1,0,0
14011,3.041601841,0,Rare,320,0,1,0
14012,2.697829418,0,Normal,360,1,1,0
14013,3.368054317,0,Normal,220,1,0,0
14014,2.256492738,1,Rare,220,1,0,0
14015,2.434297542,1,Normal,100,1,0,1
14016,2.579443562,0,Normal,70,0,0,1
14017,1.25030246,1,Normal,280,1,1,0
14018,2.367241917,0,Normal,240,1,0,0
14019,2.485783693,0,Normal,150,0,1,0
14020,3.164682635,1,Normal,460,1,0,0
14021,3.073463739,0,Normal,310,1,0,0
14022,2.789561851,1,Normal,110,1,1,1
14023,2.536908237,1,Normal,200,1,0,0
14024,3.172162882,2,Normal,270,1,1,0
14025,3.2176364,0,Frequent,150,0,0,0
14026,2.40923931,1,Frequent,200,1,1,0
14027,2.145467468,0,Rare,300,0,0,0
14028,2.65775621,0,Normal,140,0,1,0
14029,3.258781293,1,Frequent,170,1,0,0
14030,2.749103134,0,Rare,260,0,0,0
14031,2.356681656,0,Normal,340,1,1,0
14032,1.58833491,2,Normal,280,1,1,0
14033,2.421299609,0,Normal,310,1,1,0
14034,2.370561258,0,Normal,200,1,1,0
14035,3.05109772,2,Normal,210,0,1,0
14036,2.904644705,1,Normal,400,1,1,0
14037,2.645346649,0,Normal,360,1,0,0
14038,3.119075522,1,Normal,290,1,1,0
14039,2.379259043,0,Frequent,270,1,1,0
14040,2.671267325,1,Normal,300,1,1,0
14041,3.165543929,0,Normal,150,1,1,0
14042,3.191940656,2,Frequent,290,1,1,0
14043,1.906625936,0,Frequent,260,1,1,0
14044,3.410162035,0,Normal,120,0,1,0
14045,2.315496497,1,Normal,280,1,0,0
14046,2.927745012,2,Rare,240,1,0,0
14047,2.30491486,0,Normal,150,1,0,0
14048,2.792793257,0,Normal,160,1,1,0
14049,2.521893224,0,Normal,400,1,0,0
14050,3.650724544,0,Normal,140,1,0,0
14051,2.354819244,0,Normal,370,1,0,0
14052,2.334317051,0,Frequent,240,1,0,0
14053,2.948557398,1,Frequent,210,1,0,0
14054,2.526150771,0,Normal,240,1,1,0
14055,3.84237153,2,Normal,260,0,0,0
14056,2.321298588,0,Normal,210,0,1,0
14057,3.158611499,0,Normal,380,0,0,0
14058,1.219095148,0,Normal,200,1,0,0
14059,2.312242452,0,Normal,280,0,0,0
14060,2.718843695,1,Normal,190,1,1,0
14061,3.101564062,0,Normal,270,1,1,0
14062,2.906558003,0,Normal,340,0,0,0
14063,2.972616972,0,Normal,290,1,0,0
14064,3.205722947,0,Frequent,230,1,1,0
14065,3.594079247,2,Normal,420,1,1,0
14066,2.596893068,0,Frequent,310,0,1,0
14067,1.451276841,2,Frequent,230,1,1,0
14068,3.305279814,0,Normal,340,1,1,0
14069,1.599209838,2,Normal,220,1,0,0
14070,2.984651052,1,Rare,260,0,1,0
14071,3.491585086,0,Normal,140,0,0,0
14072,2.058506168,0,Frequent,240,0,1,0
14073,3.03260233,0,Normal,330,1,1,0
14074,2.094266935,0,Rare,220,0,0,0
14075,2.961762068,0,Normal,250,0,0,0
14076,3.405566406,0,Normal,170,0,1,0
14077,2.705020274,2,Normal,310,0,0,0
14078,2.932622284,0,Normal,380,1,0,0
14079,3.23700339,2,Frequent,380,1,1,0
14080,3.592842872,0,Normal,220,1,0,0
14081,2.819924941,1,Rare,310,0,1,0
14082,2.603541285,0,Frequent,290,1,1,0
14083,2.76177128,0,Rare,210,1,0,0
14084,3.165076602,1,Normal,160,1,1,0
14085,2.964262992,0,Normal,250,1,1,0
14086,2.354798531,1,Normal,140,1,0,0
14087,2.264847148,1,Normal,200,0,1,0
14088,2.328014231,0,Frequent,290,1,1,0
14089,2.785331836,0,Normal,120,1,0,0
14090,3.01050713,0,Normal,390,1,0,0
14091,3.284535097,1,Normal,300,1,1,0
14092,2.952183654,0,Normal,80,0,0,1
14093,2.919029242,2,Frequent,320,0,1,0
14094,2.324557238,0,Normal,220,1,1,0
14095,3.142035557,0,Normal,90,1,1,1
14096,2.332915132,1,Normal,240,0,1,0
14097,2.332484412,1,Normal,330,1,0,0
14098,3.194768854,0,Normal,140,1,0,0
14099,3.003060157,0,Normal,290,1,1,0
14100,2.843263429,0,Normal,410,1,1,0
14101,3.134162199,1,Frequent,280,0,0,0
14102,3.294770601,1,Normal,170,0,0,0
14103,3.235128685,0,Normal,190,0,1,0
14104,3.300578091,1,Frequent,400,1,1,0
14105,1.419158373,0,Frequent,190,1,1,0
14106,3.067833455,0,Frequent,310,1,1,0
14107,3.182726278,0,Normal,250,0,0,0
14108,3.277853165,4,Normal,370,1,0,0
14109,2.758409519,0,Normal,210,1,0,0
14110,2.791496035,0,Normal,310,0,1,0
14111,2.037950356,0,Rare,240,1,1,0
14112,2.220045107,0,Rare,180,1,1,0
14113,2.67275653,0,Rare,200,1,1,0
14114,3.135562491,1,Rare,190,1,0,0
14115,2.622211084,1,Normal,260,1,1,0
14116,2.875885056,1,Normal,280,0,1,0
14117,2.598052861,1,Normal,250,1,0,0
14118,2.896736461,0,Normal,420,1,1,0
14119,2.5809563,0,Rare,320,0,1,0
14120,2.419122093,0,Normal,260,1,0,0
14121,2.158628384,0,Normal,390,1,1,0
14122,3.155441493,1,Normal,390,1,1,0
14123,3.028440328,0,Normal,280,0,0,0
14124,3.355824258,2,Normal,260,0,1,0
14125,3.143135542,0,Normal,200,0,0,0
14126,1.79793,1,Normal,340,0,1,0
14127,3.032104647,0,Normal,190,0,0,0
14128,3.688264598,0,Normal,170,1,1,0
14129,2.832605315,1,Rare,90,0,1,1
14130,2.889032648,0,Normal,200,0,0,0
14131,2.254039864,0,Frequent,160,1,1,0
14132,3.086649552,2,Frequent,60,0,1,1
14133,2.72001849,0,Rare,220,0,1,0
14134,2.419579155,1,Rare,360,1,0,0
14135,2.709036913,2,Normal,360,0,0,0
14136,3.416768113,0,Normal,340,1,0,0
14137,2.170389849,1,Normal,180,1,0,0
14138,2.666294148,2,Normal,350,1,0,0
14139,1.923966931,0,Rare,330,1,0,0
14140,2.227723217,1,Frequent,320,0,0,0
14141,2.983545582,0,Normal,210,1,1,0
14142,2.969455749,1,Normal,240,1,1,0
14143,2.174894933,0,Frequent,370,0,0,0
14144,3.500400868,0,Normal,230,0,1,0
14145,2.624197707,0,Normal,440,0,1,0
14146,3.336579863,1,Normal,370,0,1,0
14147,3.42755334,0,Normal,210,0,1,0
14148,3.708211898,0,Normal,390,0,0,0
14149,3.153821432,1,Rare,300,0,1,0
14150,2.607995749,1,Normal,350,1,0,0
14151,2.783735386,0,Normal,230,1,0,0
14152,2.335421487,0,Normal,270,0,0,0
14153,3.096492461,0,Frequent,400,1,1,0
14154,3.321402383,2,Rare,350,1,1,0
14155,2.628023372,1,Frequent,200,1,1,0
14156,2.570300007,0,Frequent,200,1,1,0
14157,2.185703651,2,Frequent,180,0,1,0
14158,2.840684541,0,Normal,260,1,0,0
14159,2.85220618,0,Frequent,230,0,1,0
14160,2.40290865,0,Normal,250,0,1,0
14161,2.288956475,1,Normal,110,1,0,1
14162,2.289241735,0,Rare,280,1,0,0
14163,3.134793846,0,Normal,390,0,0,0
14164,3.00019976,0,Normal,200,0,1,0
14165,1.85576394,0,Normal,180,1,0,0
14166,2.111304289,1,Rare,340,0,0,0
14167,2.57816847,0,Normal,250,0,0,0
14168,2.722242358,0,Frequent,300,1,1,0
14169,1.907453202,2,Normal,250,1,1,0
14170,3.085991289,0,Rare,220,1,1,0
14171,2.225496382,2,Frequent,190,0,1,0
14172,2.756625967,2,Normal,330,1,0,0
14173,2.523031044,1,Normal,300,1,0,0
14174,3.162463383,0,Normal,110,0,1,1
14175,1.769417097,1,Rare,190,1,0,0
14176,2.742484606,1,Frequent,290,0,1,0
14177,2.992196129,0,Normal,340,1,0,0
14178,3.440092156,1,Rare,240,1,1,0
14179,2.698936817,0,Normal,250,0,1,0
14180,3.526482942,0,Rare,230,0,0,0
14181,2.934625867,1,Normal,300,1,1,0
14182,2.615263857,0,Normal,240,0,1,0
14183,1.821418179,1,Frequent,190,1,1,0
14184,1.980934142,0,Frequent,280,0,1,0
14185,1.456254951,0,Normal,390,0,1,0
14186,1.34483056,1,Normal,210,1,1,0
14187,2.93304079,1,Normal,250,1,1,0
14188,2.645238104,0,Rare,230,1,1,0
14189,2.043205958,0,Frequent,130,1,0,0
14190,2.795474034,0,Normal,350,1,0,0
14191,3.116902905,0,Rare,300,0,0,0
14192,1.933678656,0,Frequent,240,1,0,0
14193,3.477884016,1,Normal,200,1,1,0
14194,2.905683538,0,Rare,410,1,1,0
14195,2.802737111,0,Normal,290,1,1,0
14196,2.828859956,3,Frequent,290,1,1,0
14197,2.707793818,1,Rare,320,1,1,0
14198,2.502595313,0,Frequent,370,1,0,0
14199,3.22164016,2,Normal,310,1,0,0
14200,1.65503981,0,Normal,170,1,0,0
14201,2.216097211,0,Rare,230,0,0,0
14202,3.090168486,1,Normal,190,1,1,0
14203,2.153509384,1,Normal,310,1,1,0
14204,2.524389229,0,Normal,300,1,1,0
14205,2.912516048,0,Normal,330,1,0,0
14206,2.597271186,0,Normal,200,1,0,0
14207,2.763026496,0,Normal,310,1,0,0
14208,2.248397875,0,Normal,370,0,0,0
14209,2.770596425,0,Normal,240,0,1,0
14210,1.880374313,0,Normal,200,1,1,0
14211,2.481560897,1,Normal,290,1,1,0
14212,3.310074394,1,Normal,310,0,1,0
14213,2.745233371,1,Normal,240,1,1,0
14214,3.189745098,1,Normal,260,1,1,0
14215,2.820694546,0,Normal,280,1,0,0
14216,3.100662266,0,Normal,180,0,1,0
14217,3.14690985,2,Normal,140,1,1,0
14218,2.565205404,0,Rare,220,1,0,0
14219,2.639525806,0,Frequent,320,0,1,0
14220,2.83511793,3,Normal,370,0,1,0
14221,2.989473645,1,Normal,310,0,1,0
14222,2.177914644,1,Normal,180,1,1,0
14223,2.849857596,1,Normal,170,1,0,0
14224,2.988191437,0,Normal,210,0,0,0
14225,2.135893659,0,Normal,320,0,0,0
14226,2.538947166,0,Frequent,90,1,0,1
14227,2.881753521,0,Normal,140,1,0,0
14228,3.280698435,0,Rare,410,1,1,0
14229,2.346963583,0,Normal,110,1,1,1
14230,3.438743164,1,Rare,160,1,1,0
14231,3.407923375,1,Normal,250,1,1,0
14232,3.164651567,1,Normal,370,0,0,0
14233,2.529930977,1,Normal,190,0,1,0
14234,2.878375109,1,Rare,250,1,1,0
14235,2.142203165,1,Normal,260,1,1,0
14236,2.847132992,0,Normal,280,0,1,0
14237,2.979735992,0,Normal,240,1,0,0
14238,2.591809976,1,Normal,390,1,0,0
14239,2.83500026,0,Normal,310,1,1,0
14240,3.631323079,1,Normal,350,0,0,0
14241,1.9667149,1,Normal,210,1,1,0
14242,3.039174316,0,Normal,240,0,0,0
14243,3.34985842,2,Normal,170,1,1,0
14244,2.659314194,1,Normal,240,0,0,0
14245,3.33818822,0,Frequent,240,0,1,0
14246,3.033911679,0,Normal,130,1,1,0
14247,2.91251885,0,Frequent,250,0,1,0
14248,2.765041128,0,Normal,250,0,1,0
14249,2.671493057,1,Normal,150,1,0,0
14250,3.048023309,0,Normal,260,1,1,0
14251,1.982099666,0,Normal,360,1,1,0
14252,3.120157723,0,Normal,280,0,0,0
14253,3.043767599,0,Normal,240,0,0,0
14254,2.012819914,0,Frequent,250,1,1,0
14255,3.309121811,0,Normal,220,0,0,0
14256,2.618105354,1,Normal,330,0,1,0
14257,2.680375858,0,Frequent,250,1,1,0
14258,1.677942155,0,Normal,160,0,0,0
14259,2.725199404,2,Normal,310,1,0,0
14260,2.782098808,0,Normal,130,1,1,0
14261,1.240723085,0,Normal,300,1,1,0
14262,2.687813517,0,Normal,230,1,0,0
14263,3.02658282,0,Normal,150,0,1,0
14264,2.884459039,0,Normal,290,1,1,0
14265,3.101049285,0,Rare,400,0,0,0
14266,2.536570484,1,Frequent,190,1,0,0
14267,2.944773254,1,Frequent,240,0,1,0
14268,3.297635367,2,Frequent,310,0,1,0
14269,2.278007236,0,Normal,270,0,0,0
14270,3.451393521,1,Rare,290,1,0,0
14271,3.749862072,0,Normal,290,0,1,0
14272,2.54551061,0,Normal,130,1,1,0
14273,2.634723709,0,Normal,240,1,1,0
14274,2.995071131,2,Normal,210,1,0,0
14275,2.564479862,1,Rare,310,1,1,0
14276,2.285042523,1,Normal,330,0,0,0
14277,3.158288615,0,Normal,230,0,1,0
14278,2.969220755,0,Normal,170,0,1,0
14279,2.596447896,0,Normal,350,1,0,0
14280,3.175459959,1,Normal,300,1,0,0
14281,3.14603151,2,Normal,420,1,0,0
14282,3.540248708,1,Frequent,240,0,1,0
14283,2.624525023,1,Normal,310,0,1,0
14284,2.061172916,0,Normal,190,0,0,0
14285,2.227239303,1,Normal,260,1,1,0
14286,2.915354913,1,Normal,180,1,0,0
14287,0.450521516,1,Rare,270,0,0,1
14288,3.086917062,0,Rare,290,1,0,0
14289,2.778963883,0,Frequent,300,0,1,0
14290,2.981024295,1,Normal,250,1,1,0
14291,3.18496653,0,Normal,150,0,1,0
14292,2.960469334,0,Normal,420,1,1,0
14293,3.45879838,0,Rare,320,1,0,0
14294,1.708673252,0,Normal,330,1,0,0
14295,3.35663479,0,Rare,220,0,1,0
14296,3.375518547,0,Normal,240,1,0,0
14297,2.48446221,0,Rare,260,1,1,0
14298,2.307367713,0,Normal,200,1,0,0
14299,2.982289299,0,Normal,190,1,1,0
14300,2.171644945,1,Rare,350,1,0,0
14301,2.143176612,0,Normal,300,0,1,0
14302,2.446521244,0,Normal,370,1,0,0
14303,2.548243995,1,Normal,270,1,1,0
14304,2.714528818,1,Rare,270,0,1,0
14305,1.653641582,0,Frequent,190,0,1,0
14306,3.021943737,1,Normal,350,0,0,0
14307,3.018252878,2,Rare,430,1,0,0
14308,2.513363786,0,Normal,390,0,0,0
14309,2.278056486,1,Normal,270,0,1,0
14310,3.581088126,0,Normal,270,1,1,0
14311,3.431112181,1,Rare,230,1,0,0
14312,2.763629812,1,Rare,180,0,0,0
14313,2.973938644,0,Normal,330,0,1,0
14314,2.413530638,0,Frequent,230,0,0,0
14315,3.259463863,2,Normal,150,1,1,0
14316,3.135406231,0,Normal,350,1,1,0
14317,2.894820291,0,Normal,210,1,1,0
14318,2.888548227,0,Normal,240,1,1,0
14319,2.113265974,2,Frequent,150,0,1,0
14320,2.597064757,1,Normal,120,1,1,0
14321,3.527129661,0,Frequent,270,1,1,0
14322,1.91788102,1,Normal,330,1,1,0
14323,2.736442076,0,Frequent,260,1,1,0
14324,3.339456437,1,Frequent,340,0,1,0
14325,2.944507273,1,Rare,170,1,1,0
14326,1.602743008,0,Frequent,210,0,0,0
14327,2.974262766,1,Normal,260,1,1,0
14328,2.305964329,0,Normal,280,1,0,0
14329,2.568114849,0,Frequent,130,0,1,0
14330,3.106474938,0,Normal,380,0,1,0
14331,3.06272772,0,Frequent,230,0,1,0
14332,3.095650957,0,Normal,230,1,1,0
14333,3.101191805,2,Normal,310,0,0,0
14334,1.583599411,0,Normal,230,0,0,0
14335,1.658190181,1,Normal,260,0,1,0
14336,2.436265883,0,Normal,300,1,0,0
14337,2.407000085,2,Frequent,340,0,0,0
14338,2.225105395,0,Normal,270,1,0,0
14339,3.216025654,1,Normal,180,1,1,0
14340,2.797089093,0,Normal,250,1,0,0
14341,3.521564773,0,Frequent,360,0,1,0
14342,2.49125043,0,Normal,260,1,1,0
14343,2.656645236,2,Normal,230,1,1,0
14344,2.998537854,0,Normal,210,1,0,0
14345,3.02417047,0,Rare,260,1,1,0
14346,2.045782642,2,Normal,300,1,0,0
14347,3.273958307,0,Normal,290,1,0,0
14348,2.796383689,0,Rare,380,1,1,0
14349,2.967174684,0,Normal,180,1,0,0
14350,2.380894911,1,Rare,270,0,0,0
14351,3.303076962,0,Normal,290,0,0,0
14352,1.889397898,0,Normal,270,0,0,0
14353,3.849271158,1,Normal,280,1,0,0
14354,2.489956034,0,Normal,390,0,1,0
14355,2.897986411,1,Normal,280,1,1,0
14356,1.996818664,1,Normal,170,1,0,0
14357,2.840139041,1,Normal,250,0,0,0
14358,1.803951517,0,Normal,330,0,1,0
14359,2.913588856,1,Frequent,40,0,0,1
14360,2.306697979,1,Normal,330,1,0,0
14361,3.072146636,1,Normal,240,1,0,0
14362,2.9866879,2,Frequent,250,1,1,0
14363,2.825477625,1,Normal,320,1,0,0
14364,2.581197587,0,Normal,140,0,0,0
14365,3.370206217,0,Frequent,330,1,0,0
14366,2.594586058,1,Normal,80,1,1,1
14367,2.352967122,0,Normal,250,0,0,0
14368,3.401625307,1,Normal,310,1,1,0
14369,3.767922992,1,Normal,320,0,1,0
14370,2.235865081,0,Rare,310,1,1,0
14371,3.263051913,2,Normal,310,0,0,0
14372,2.414877898,2,Normal,340,1,1,0
14373,2.79532628,1,Frequent,260,1,0,0
14374,2.576070119,1,Normal,260,1,1,0
14375,3.340472307,0,Normal,340,1,1,0
14376,2.938220897,1,Normal,250,1,1,0
14377,3.128007066,0,Normal,130,1,1,0
14378,3.412316512,2,Normal,270,0,1,0
14379,2.939461922,1,Normal,310,0,1,0
14380,2.00537104,0,Normal,350,1,0,0
14381,3.216964149,0,Normal,290,0,1,0
14382,2.933348172,0,Normal,330,1,1,0
14383,2.164457439,0,Normal,320,1,1,0
14384,2.479612706,0,Rare,220,0,1,0
14385,3.055776488,1,Normal,360,0,0,0
14386,3.090241736,1,Normal,230,1,1,0
14387,2.308125204,0,Normal,290,0,1,0
14388,3.10511727,4,Normal,270,1,1,0
14389,2.300011518,0,Normal,190,1,1,0
14390,2.701875838,1,Frequent,180,0,0,0
14391,3.432597107,1,Frequent,260,1,1,0
14392,3.220636709,0,Frequent,370,1,0,0
14393,3.125346436,0,Normal,320,1,1,0
14394,3.327772649,0,Normal,400,1,0,0
14395,1.483264176,0,Normal,280,1,0,0
14396,3.485810812,2,Normal,260,0,0,0
14397,2.018601059,1,Normal,330,1,1,0
14398,3.003705102,0,Normal,300,0,1,0
14399,2.599432868,1,Frequent,120,1,0,0
14400,2.443006286,0,Frequent,310,0,1,0
14401,2.745950942,1,Frequent,130,1,1,0
14402,2.55131431,1,Normal,370,1,1,0
14403,3.097316711,0,Normal,350,1,0,0
14404,2.829945641,0,Normal,200,0,1,0
14405,1.426644056,0,Frequent,220,1,0,0
14406,2.889098877,2,Frequent,290,0,0,0
14407,2.681333434,2,Normal,420,0,0,0
14408,1.816422395,1,Normal,230,0,1,0
14409,2.904308299,0,Rare,240,0,1,0
14410,1.788421353,0,Normal,160,0,1,0
14411,2.255722687,1,Frequent,200,1,0,0
14412,2.581397184,0,Frequent,260,0,1,0
14413,1.811935397,0,Normal,290,0,0,0
14414,3.740349878,0,Normal,170,0,1,0
14415,3.035935625,2,Normal,220,1,1,0
14416,2.407480766,0,Normal,330,0,1,0
14417,1.56681463,0,Normal,310,0,0,0
14418,3.113057019,0,Normal,350,0,0,0
14419,2.332727627,0,Frequent,260,0,0,0
14420,2.505368693,1,Rare,160,1,0,0
14421,2.659180714,2,Normal,280,1,0,0
14422,2.637358098,2,Normal,350,1,0,0
14423,2.40874184,0,Normal,200,0,1,0
14424,2.942564301,2,Normal,280,1,1,0
14425,2.399802937,0,Normal,360,1,1,0
14426,4.081778231,2,Normal,290,0,1,0
14427,2.561130617,0,Normal,130,1,0,0
14428,2.846227729,0,Normal,380,1,1,0
14429,2.694385714,2,Normal,230,0,1,0
14430,1.795108254,0,Normal,310,1,1,0
14431,2.737111289,0,Normal,200,0,0,0
14432,2.200636701,0,Rare,290,1,1,0
14433,3.15653723,2,Normal,370,1,0,0
14434,2.398568777,0,Rare,230,0,0,0
14435,2.835330581,1,Normal,240,1,1,0
14436,3.519453594,2,Normal,130,1,1,0
14437,2.927854967,1,Frequent,330,1,1,0
14438,2.747092348,2,Normal,240,1,1,0
14439,2.754465493,1,Normal,290,1,0,0
14440,2.716052808,0,Normal,310,1,1,0
14441,2.787294425,0,Normal,300,0,1,0
14442,2.737649592,0,Normal,260,0,0,0
14443,2.777441531,1,Normal,360,0,0,0
14444,3.029948937,0,Normal,250,1,0,0
14445,3.800410455,1,Normal,210,0,1,0
14446,3.314655381,0,Normal,180,0,1,0
